sample_group_id,window_index,window_id,spatial_block,forest_class_code,forest_class,fold,target_day,target_date,target_year,target_quarter,horizon_seasons,support_pixels
2896,34,NORMAL_0534,1209_274,3,bamboo,4,19097,2022-04-15,2022,2,2,128
2897,34,NORMAL_0534,1209_274,3,bamboo,4,19097,2022-04-15,2022,2,4,128
2898,34,NORMAL_0534,1209_274,3,bamboo,4,19188,2022-07-15,2022,3,1,128
2899,34,NORMAL_0534,1209_274,3,bamboo,4,19188,2022-07-15,2022,3,2,128
2900,34,NORMAL_0534,1209_274,3,bamboo,4,19188,2022-07-15,2022,3,4,128
2901,34,NORMAL_0534,1209_274,3,bamboo,4,19280,2022-10-15,2022,4,1,128
2902,34,NORMAL_0534,1209_274,3,bamboo,4,19280,2022-10-15,2022,4,2,128
2903,34,NORMAL_0534,1209_274,3,bamboo,4,19280,2022-10-15,2022,4,4,128
2904,34,NORMAL_0534,1209_274,3,bamboo,4,19372,2023-01-15,2023,1,1,128
2905,34,NORMAL_0534,1209_274,3,bamboo,4,19372,2023-01-15,2023,1,2,128
2906,34,NORMAL_0534,1209_274,3,bamboo,4,19372,2023-01-15,2023,1,4,128
2907,34,NORMAL_0534,1209_274,3,bamboo,4,19462,2023-04-15,2023,2,1,128
2908,34,NORMAL_0534,1209_274,3,bamboo,4,19462,2023-04-15,2023,2,2,128
2909,34,NORMAL_0534,1209_274,3,bamboo,4,19462,2023-04-15,2023,2,4,128
2910,34,NORMAL_0534,1209_274,3,bamboo,4,19553,2023-07-15,2023,3,1,128
2911,34,NORMAL_0534,1209_274,3,bamboo,4,19553,2023-07-15,2023,3,2,128
2912,34,NORMAL_0534,1209_274,3,bamboo,4,19553,2023-07-15,2023,3,4,128
2913,34,NORMAL_0534,1209_274,3,bamboo,4,19645,2023-10-15,2023,4,1,128
2914,34,NORMAL_0534,1209_274,3,bamboo,4,19645,2023-10-15,2023,4,2,128
2915,34,NORMAL_0534,1209_274,3,bamboo,4,19645,2023-10-15,2023,4,4,128
2916,34,NORMAL_0534,1209_274,3,bamboo,4,19737,2024-01-15,2024,1,1,128
2917,34,NORMAL_0534,1209_274,3,bamboo,4,19737,2024-01-15,2024,1,2,128
2918,34,NORMAL_0534,1209_274,3,bamboo,4,19737,2024-01-15,2024,1,4,128
2919,34,NORMAL_0534,1209_274,3,bamboo,4,19828,2024-04-15,2024,2,1,128
2920,34,NORMAL_0534,1209_274,3,bamboo,4,19828,2024-04-15,2024,2,2,128
2921,34,NORMAL_0534,1209_274,3,bamboo,4,19828,2024-04-15,2024,2,4,128
2922,34,NORMAL_0534,1209_274,3,bamboo,4,19919,2024-07-15,2024,3,1,128
2923,34,NORMAL_0534,1209_274,3,bamboo,4,19919,2024-07-15,2024,3,2,128
2924,34,NORMAL_0534,1209_274,3,bamboo,4,19919,2024-07-15,2024,3,4,128
2925,34,NORMAL_0534,1209_274,3,bamboo,4,20011,2024-10-15,2024,4,1,128
2926,34,NORMAL_0534,1209_274,3,bamboo,4,20011,2024-10-15,2024,4,2,128
2927,34,NORMAL_0534,1209_274,3,bamboo,4,20011,2024-10-15,2024,4,4,128
2928,34,NORMAL_0534,1209_274,3,bamboo,4,20103,2025-01-15,2025,1,1,128
2929,34,NORMAL_0534,1209_274,3,bamboo,4,20103,2025-01-15,2025,1,2,128
2930,34,NORMAL_0534,1209_274,3,bamboo,4,20103,2025-01-15,2025,1,4,128
2931,34,NORMAL_0534,1209_274,3,bamboo,4,20193,2025-04-15,2025,2,1,128
2932,34,NORMAL_0534,1209_274,3,bamboo,4,20193,2025-04-15,2025,2,2,128
2933,34,NORMAL_0534,1209_274,3,bamboo,4,20193,2025-04-15,2025,2,4,128
2934,34,NORMAL_0534,1209_274,3,bamboo,4,20284,2025-07-15,2025,3,1,128
2935,34,NORMAL_0534,1209_274,3,bamboo,4,20284,2025-07-15,2025,3,2,128
2936,34,NORMAL_0534,1209_274,3,bamboo,4,20284,2025-07-15,2025,3,4,128
2937,34,NORMAL_0534,1209_274,3,bamboo,4,20376,2025-10-15,2025,4,1,128
2938,34,NORMAL_0534,1209_274,3,bamboo,4,20376,2025-10-15,2025,4,2,128
2939,34,NORMAL_0534,1209_274,3,bamboo,4,20376,2025-10-15,2025,4,4,128
2940,35,NORMAL_0561,1215_273,3,bamboo,4,17911,2019-01-15,2019,1,1,128
2941,35,NORMAL_0561,1215_273,3,bamboo,4,17911,2019-01-15,2019,1,2,128
2942,35,NORMAL_0561,1215_273,3,bamboo,4,17911,2019-01-15,2019,1,4,128
2943,35,NORMAL_0561,1215_273,3,bamboo,4,18001,2019-04-15,2019,2,1,128
2944,35,NORMAL_0561,1215_273,3,bamboo,4,18001,2019-04-15,2019,2,2,128
2945,35,NORMAL_0561,1215_273,3,bamboo,4,18001,2019-04-15,2019,2,4,128
2946,35,NORMAL_0561,1215_273,3,bamboo,4,18092,2019-07-15,2019,3,1,128
2947,35,NORMAL_0561,1215_273,3,bamboo,4,18092,2019-07-15,2019,3,2,128
2948,35,NORMAL_0561,1215_273,3,bamboo,4,18092,2019-07-15,2019,3,4,128
2949,35,NORMAL_0561,1215_273,3,bamboo,4,18184,2019-10-15,2019,4,1,128
2950,35,NORMAL_0561,1215_273,3,bamboo,4,18184,2019-10-15,2019,4,2,128
2951,35,NORMAL_0561,1215_273,3,bamboo,4,18184,2019-10-15,2019,4,4,128
2952,35,NORMAL_0561,1215_273,3,bamboo,4,18276,2020-01-15,2020,1,1,128
2953,35,NORMAL_0561,1215_273,3,bamboo,4,18276,2020-01-15,2020,1,2,128
2954,35,NORMAL_0561,1215_273,3,bamboo,4,18276,2020-01-15,2020,1,4,128
2955,35,NORMAL_0561,1215_273,3,bamboo,4,18367,2020-04-15,2020,2,1,128
2956,35,NORMAL_0561,1215_273,3,bamboo,4,18367,2020-04-15,2020,2,2,128
2957,35,NORMAL_0561,1215_273,3,bamboo,4,18367,2020-04-15,2020,2,4,128
2958,35,NORMAL_0561,1215_273,3,bamboo,4,18458,2020-07-15,2020,3,1,128
2959,35,NORMAL_0561,1215_273,3,bamboo,4,18458,2020-07-15,2020,3,2,128
2960,35,NORMAL_0561,1215_273,3,bamboo,4,18458,2020-07-15,2020,3,4,128
2961,35,NORMAL_0561,1215_273,3,bamboo,4,18550,2020-10-15,2020,4,1,128
2962,35,NORMAL_0561,1215_273,3,bamboo,4,18550,2020-10-15,2020,4,2,128
2963,35,NORMAL_0561,1215_273,3,bamboo,4,18550,2020-10-15,2020,4,4,128
2964,35,NORMAL_0561,1215_273,3,bamboo,4,18642,2021-01-15,2021,1,1,128
2965,35,NORMAL_0561,1215_273,3,bamboo,4,18642,2021-01-15,2021,1,2,128
2966,35,NORMAL_0561,1215_273,3,bamboo,4,18642,2021-01-15,2021,1,4,128
2967,35,NORMAL_0561,1215_273,3,bamboo,4,18732,2021-04-15,2021,2,1,128
2968,35,NORMAL_0561,1215_273,3,bamboo,4,18732,2021-04-15,2021,2,2,128
2969,35,NORMAL_0561,1215_273,3,bamboo,4,18732,2021-04-15,2021,2,4,128
2970,35,NORMAL_0561,1215_273,3,bamboo,4,18823,2021-07-15,2021,3,1,128
2971,35,NORMAL_0561,1215_273,3,bamboo,4,18823,2021-07-15,2021,3,2,128
2972,35,NORMAL_0561,1215_273,3,bamboo,4,18823,2021-07-15,2021,3,4,128
2973,35,NORMAL_0561,1215_273,3,bamboo,4,18915,2021-10-15,2021,4,1,128
2974,35,NORMAL_0561,1215_273,3,bamboo,4,18915,2021-10-15,2021,4,2,128
2975,35,NORMAL_0561,1215_273,3,bamboo,4,18915,2021-10-15,2021,4,4,128
2976,35,NORMAL_0561,1215_273,3,bamboo,4,19007,2022-01-15,2022,1,1,128
2977,35,NORMAL_0561,1215_273,3,bamboo,4,19007,2022-01-15,2022,1,2,128
2978,35,NORMAL_0561,1215_273,3,bamboo,4,19007,2022-01-15,2022,1,4,128
2979,35,NORMAL_0561,1215_273,3,bamboo,4,19097,2022-04-15,2022,2,1,128
2980,35,NORMAL_0561,1215_273,3,bamboo,4,19097,2022-04-15,2022,2,2,128
2981,35,NORMAL_0561,1215_273,3,bamboo,4,19097,2022-04-15,2022,2,4,128
2982,35,NORMAL_0561,1215_273,3,bamboo,4,19188,2022-07-15,2022,3,1,128
2983,35,NORMAL_0561,1215_273,3,bamboo,4,19188,2022-07-15,2022,3,2,128
2984,35,NORMAL_0561,1215_273,3,bamboo,4,19188,2022-07-15,2022,3,4,128
2985,35,NORMAL_0561,1215_273,3,bamboo,4,19280,2022-10-15,2022,4,1,128
2986,35,NORMAL_0561,1215_273,3,bamboo,4,19280,2022-10-15,2022,4,2,128
2987,35,NORMAL_0561,1215_273,3,bamboo,4,19280,2022-10-15,2022,4,4,128
2988,35,NORMAL_0561,1215_273,3,bamboo,4,19372,2023-01-15,2023,1,1,128
2989,35,NORMAL_0561,1215_273,3,bamboo,4,19372,2023-01-15,2023,1,2,128
2990,35,NORMAL_0561,1215_273,3,bamboo,4,19372,2023-01-15,2023,1,4,128
2991,35,NORMAL_0561,1215_273,3,bamboo,4,19462,2023-04-15,2023,2,1,128
2992,35,NORMAL_0561,1215_273,3,bamboo,4,19462,2023-04-15,2023,2,2,128
2993,35,NORMAL_0561,1215_273,3,bamboo,4,19462,2023-04-15,2023,2,4,128
2994,35,NORMAL_0561,1215_273,3,bamboo,4,19553,2023-07-15,2023,3,1,128
2995,35,NORMAL_0561,1215_273,3,bamboo,4,19553,2023-07-15,2023,3,2,128
2996,35,NORMAL_0561,1215_273,3,bamboo,4,19553,2023-07-15,2023,3,4,128
2997,35,NORMAL_0561,1215_273,3,bamboo,4,19645,2023-10-15,2023,4,1,128
2998,35,NORMAL_0561,1215_273,3,bamboo,4,19645,2023-10-15,2023,4,2,128
2999,35,NORMAL_0561,1215_273,3,bamboo,4,19645,2023-10-15,2023,4,4,128
3000,35,NORMAL_0561,1215_273,3,bamboo,4,19737,2024-01-15,2024,1,1,128
3001,35,NORMAL_0561,1215_273,3,bamboo,4,19737,2024-01-15,2024,1,2,128
3002,35,NORMAL_0561,1215_273,3,bamboo,4,19737,2024-01-15,2024,1,4,128
3003,35,NORMAL_0561,1215_273,3,bamboo,4,19828,2024-04-15,2024,2,1,128
3004,35,NORMAL_0561,1215_273,3,bamboo,4,19828,2024-04-15,2024,2,2,128
3005,35,NORMAL_0561,1215_273,3,bamboo,4,19828,2024-04-15,2024,2,4,128
3006,35,NORMAL_0561,1215_273,3,bamboo,4,19919,2024-07-15,2024,3,1,128
3007,35,NORMAL_0561,1215_273,3,bamboo,4,19919,2024-07-15,2024,3,2,128
3008,35,NORMAL_0561,1215_273,3,bamboo,4,19919,2024-07-15,2024,3,4,128
3009,35,NORMAL_0561,1215_273,3,bamboo,4,20011,2024-10-15,2024,4,1,128
3010,35,NORMAL_0561,1215_273,3,bamboo,4,20011,2024-10-15,2024,4,2,128
3011,35,NORMAL_0561,1215_273,3,bamboo,4,20011,2024-10-15,2024,4,4,128
3012,35,NORMAL_0561,1215_273,3,bamboo,4,20103,2025-01-15,2025,1,1,128
3013,35,NORMAL_0561,1215_273,3,bamboo,4,20103,2025-01-15,2025,1,2,128
3014,35,NORMAL_0561,1215_273,3,bamboo,4,20103,2025-01-15,2025,1,4,128
3015,35,NORMAL_0561,1215_273,3,bamboo,4,20193,2025-04-15,2025,2,1,128
3016,35,NORMAL_0561,1215_273,3,bamboo,4,20193,2025-04-15,2025,2,2,128
3017,35,NORMAL_0561,1215_273,3,bamboo,4,20193,2025-04-15,2025,2,4,128
3018,35,NORMAL_0561,1215_273,3,bamboo,4,20284,2025-07-15,2025,3,1,128
3019,35,NORMAL_0561,1215_273,3,bamboo,4,20284,2025-07-15,2025,3,2,128
3020,35,NORMAL_0561,1215_273,3,bamboo,4,20284,2025-07-15,2025,3,4,128
3021,35,NORMAL_0561,1215_273,3,bamboo,4,20376,2025-10-15,2025,4,1,128
3022,35,NORMAL_0561,1215_273,3,bamboo,4,20376,2025-10-15,2025,4,2,128
3023,35,NORMAL_0561,1215_273,3,bamboo,4,20376,2025-10-15,2025,4,4,128
3024,36,NORMAL_0575,1204_259,3,bamboo,1,17911,2019-01-15,2019,1,1,128
3025,36,NORMAL_0575,1204_259,3,bamboo,1,17911,2019-01-15,2019,1,2,128
3026,36,NORMAL_0575,1204_259,3,bamboo,1,17911,2019-01-15,2019,1,4,128
3027,36,NORMAL_0575,1204_259,3,bamboo,1,18001,2019-04-15,2019,2,1,128
3028,36,NORMAL_0575,1204_259,3,bamboo,1,18001,2019-04-15,2019,2,2,128
3029,36,NORMAL_0575,1204_259,3,bamboo,1,18001,2019-04-15,2019,2,4,128
3030,36,NORMAL_0575,1204_259,3,bamboo,1,18092,2019-07-15,2019,3,1,128
3031,36,NORMAL_0575,1204_259,3,bamboo,1,18092,2019-07-15,2019,3,2,128
3032,36,NORMAL_0575,1204_259,3,bamboo,1,18092,2019-07-15,2019,3,4,128
3033,36,NORMAL_0575,1204_259,3,bamboo,1,18184,2019-10-15,2019,4,1,128
3034,36,NORMAL_0575,1204_259,3,bamboo,1,18184,2019-10-15,2019,4,2,128
3035,36,NORMAL_0575,1204_259,3,bamboo,1,18184,2019-10-15,2019,4,4,128
3036,36,NORMAL_0575,1204_259,3,bamboo,1,18276,2020-01-15,2020,1,1,128
3037,36,NORMAL_0575,1204_259,3,bamboo,1,18276,2020-01-15,2020,1,2,128
3038,36,NORMAL_0575,1204_259,3,bamboo,1,18276,2020-01-15,2020,1,4,128
3039,36,NORMAL_0575,1204_259,3,bamboo,1,18367,2020-04-15,2020,2,1,128
3040,36,NORMAL_0575,1204_259,3,bamboo,1,18367,2020-04-15,2020,2,2,128
3041,36,NORMAL_0575,1204_259,3,bamboo,1,18367,2020-04-15,2020,2,4,128
3042,36,NORMAL_0575,1204_259,3,bamboo,1,18458,2020-07-15,2020,3,1,128
3043,36,NORMAL_0575,1204_259,3,bamboo,1,18458,2020-07-15,2020,3,2,128
3044,36,NORMAL_0575,1204_259,3,bamboo,1,18458,2020-07-15,2020,3,4,128
3045,36,NORMAL_0575,1204_259,3,bamboo,1,18550,2020-10-15,2020,4,1,128
3046,36,NORMAL_0575,1204_259,3,bamboo,1,18550,2020-10-15,2020,4,2,128
3047,36,NORMAL_0575,1204_259,3,bamboo,1,18550,2020-10-15,2020,4,4,128
3048,36,NORMAL_0575,1204_259,3,bamboo,1,18642,2021-01-15,2021,1,1,128
3049,36,NORMAL_0575,1204_259,3,bamboo,1,18642,2021-01-15,2021,1,2,128
3050,36,NORMAL_0575,1204_259,3,bamboo,1,18642,2021-01-15,2021,1,4,128
3051,36,NORMAL_0575,1204_259,3,bamboo,1,18732,2021-04-15,2021,2,1,128
3052,36,NORMAL_0575,1204_259,3,bamboo,1,18732,2021-04-15,2021,2,2,128
3053,36,NORMAL_0575,1204_259,3,bamboo,1,18732,2021-04-15,2021,2,4,128
3054,36,NORMAL_0575,1204_259,3,bamboo,1,18823,2021-07-15,2021,3,1,128
3055,36,NORMAL_0575,1204_259,3,bamboo,1,18823,2021-07-15,2021,3,2,128
3056,36,NORMAL_0575,1204_259,3,bamboo,1,18823,2021-07-15,2021,3,4,128
3057,36,NORMAL_0575,1204_259,3,bamboo,1,18915,2021-10-15,2021,4,1,128
3058,36,NORMAL_0575,1204_259,3,bamboo,1,18915,2021-10-15,2021,4,2,128
3059,36,NORMAL_0575,1204_259,3,bamboo,1,18915,2021-10-15,2021,4,4,128
3060,36,NORMAL_0575,1204_259,3,bamboo,1,19007,2022-01-15,2022,1,1,128
3061,36,NORMAL_0575,1204_259,3,bamboo,1,19007,2022-01-15,2022,1,2,128
3062,36,NORMAL_0575,1204_259,3,bamboo,1,19007,2022-01-15,2022,1,4,128
3063,36,NORMAL_0575,1204_259,3,bamboo,1,19097,2022-04-15,2022,2,1,128
3064,36,NORMAL_0575,1204_259,3,bamboo,1,19097,2022-04-15,2022,2,2,128
3065,36,NORMAL_0575,1204_259,3,bamboo,1,19097,2022-04-15,2022,2,4,128
3066,36,NORMAL_0575,1204_259,3,bamboo,1,19188,2022-07-15,2022,3,1,128
3067,36,NORMAL_0575,1204_259,3,bamboo,1,19188,2022-07-15,2022,3,2,128
3068,36,NORMAL_0575,1204_259,3,bamboo,1,19188,2022-07-15,2022,3,4,128
3069,36,NORMAL_0575,1204_259,3,bamboo,1,19280,2022-10-15,2022,4,1,128
3070,36,NORMAL_0575,1204_259,3,bamboo,1,19280,2022-10-15,2022,4,2,128
3071,36,NORMAL_0575,1204_259,3,bamboo,1,19280,2022-10-15,2022,4,4,128
3072,36,NORMAL_0575,1204_259,3,bamboo,1,19372,2023-01-15,2023,1,1,128
3073,36,NORMAL_0575,1204_259,3,bamboo,1,19372,2023-01-15,2023,1,2,128
3074,36,NORMAL_0575,1204_259,3,bamboo,1,19372,2023-01-15,2023,1,4,128
3075,36,NORMAL_0575,1204_259,3,bamboo,1,19462,2023-04-15,2023,2,1,128
3076,36,NORMAL_0575,1204_259,3,bamboo,1,19462,2023-04-15,2023,2,2,128
3077,36,NORMAL_0575,1204_259,3,bamboo,1,19462,2023-04-15,2023,2,4,128
3078,36,NORMAL_0575,1204_259,3,bamboo,1,19553,2023-07-15,2023,3,1,128
3079,36,NORMAL_0575,1204_259,3,bamboo,1,19553,2023-07-15,2023,3,2,128
3080,36,NORMAL_0575,1204_259,3,bamboo,1,19553,2023-07-15,2023,3,4,128
3081,36,NORMAL_0575,1204_259,3,bamboo,1,19645,2023-10-15,2023,4,1,128
3082,36,NORMAL_0575,1204_259,3,bamboo,1,19645,2023-10-15,2023,4,2,128
3083,36,NORMAL_0575,1204_259,3,bamboo,1,19645,2023-10-15,2023,4,4,128
3084,36,NORMAL_0575,1204_259,3,bamboo,1,19737,2024-01-15,2024,1,1,128
3085,36,NORMAL_0575,1204_259,3,bamboo,1,19737,2024-01-15,2024,1,2,128
3086,36,NORMAL_0575,1204_259,3,bamboo,1,19737,2024-01-15,2024,1,4,128
3087,36,NORMAL_0575,1204_259,3,bamboo,1,19828,2024-04-15,2024,2,1,128
3088,36,NORMAL_0575,1204_259,3,bamboo,1,19828,2024-04-15,2024,2,2,128
3089,36,NORMAL_0575,1204_259,3,bamboo,1,19828,2024-04-15,2024,2,4,128
3090,36,NORMAL_0575,1204_259,3,bamboo,1,19919,2024-07-15,2024,3,1,128
3091,36,NORMAL_0575,1204_259,3,bamboo,1,19919,2024-07-15,2024,3,2,128
3092,36,NORMAL_0575,1204_259,3,bamboo,1,19919,2024-07-15,2024,3,4,128
3093,36,NORMAL_0575,1204_259,3,bamboo,1,20011,2024-10-15,2024,4,1,128
3094,36,NORMAL_0575,1204_259,3,bamboo,1,20011,2024-10-15,2024,4,2,128
3095,36,NORMAL_0575,1204_259,3,bamboo,1,20011,2024-10-15,2024,4,4,128
3096,36,NORMAL_0575,1204_259,3,bamboo,1,20103,2025-01-15,2025,1,1,128
3097,36,NORMAL_0575,1204_259,3,bamboo,1,20103,2025-01-15,2025,1,2,128
3098,36,NORMAL_0575,1204_259,3,bamboo,1,20103,2025-01-15,2025,1,4,128
3099,36,NORMAL_0575,1204_259,3,bamboo,1,20193,2025-04-15,2025,2,1,128
3100,36,NORMAL_0575,1204_259,3,bamboo,1,20193,2025-04-15,2025,2,2,128
3101,36,NORMAL_0575,1204_259,3,bamboo,1,20193,2025-04-15,2025,2,4,128
3102,36,NORMAL_0575,1204_259,3,bamboo,1,20284,2025-07-15,2025,3,1,128
3103,36,NORMAL_0575,1204_259,3,bamboo,1,20284,2025-07-15,2025,3,2,128
3104,36,NORMAL_0575,1204_259,3,bamboo,1,20284,2025-07-15,2025,3,4,128
3105,36,NORMAL_0575,1204_259,3,bamboo,1,20376,2025-10-15,2025,4,1,128
3106,36,NORMAL_0575,1204_259,3,bamboo,1,20376,2025-10-15,2025,4,2,128
3107,36,NORMAL_0575,1204_259,3,bamboo,1,20376,2025-10-15,2025,4,4,128
3108,37,NORMAL_0609,1207_263,3,bamboo,1,17911,2019-01-15,2019,1,1,128
3109,37,NORMAL_0609,1207_263,3,bamboo,1,17911,2019-01-15,2019,1,2,128
3110,37,NORMAL_0609,1207_263,3,bamboo,1,17911,2019-01-15,2019,1,4,128
3111,37,NORMAL_0609,1207_263,3,bamboo,1,18001,2019-04-15,2019,2,1,128
3112,37,NORMAL_0609,1207_263,3,bamboo,1,18001,2019-04-15,2019,2,2,128
3113,37,NORMAL_0609,1207_263,3,bamboo,1,18001,2019-04-15,2019,2,4,128
3114,37,NORMAL_0609,1207_263,3,bamboo,1,18092,2019-07-15,2019,3,1,128
3115,37,NORMAL_0609,1207_263,3,bamboo,1,18092,2019-07-15,2019,3,2,128
3116,37,NORMAL_0609,1207_263,3,bamboo,1,18092,2019-07-15,2019,3,4,128
3117,37,NORMAL_0609,1207_263,3,bamboo,1,18184,2019-10-15,2019,4,1,128
3118,37,NORMAL_0609,1207_263,3,bamboo,1,18184,2019-10-15,2019,4,2,128
3119,37,NORMAL_0609,1207_263,3,bamboo,1,18184,2019-10-15,2019,4,4,128
3120,37,NORMAL_0609,1207_263,3,bamboo,1,18276,2020-01-15,2020,1,1,128
3121,37,NORMAL_0609,1207_263,3,bamboo,1,18276,2020-01-15,2020,1,2,128
3122,37,NORMAL_0609,1207_263,3,bamboo,1,18276,2020-01-15,2020,1,4,128
3123,37,NORMAL_0609,1207_263,3,bamboo,1,18367,2020-04-15,2020,2,1,128
3124,37,NORMAL_0609,1207_263,3,bamboo,1,18367,2020-04-15,2020,2,2,128
3125,37,NORMAL_0609,1207_263,3,bamboo,1,18367,2020-04-15,2020,2,4,128
3126,37,NORMAL_0609,1207_263,3,bamboo,1,18458,2020-07-15,2020,3,1,128
3127,37,NORMAL_0609,1207_263,3,bamboo,1,18458,2020-07-15,2020,3,2,128
3128,37,NORMAL_0609,1207_263,3,bamboo,1,18458,2020-07-15,2020,3,4,128
3129,37,NORMAL_0609,1207_263,3,bamboo,1,18550,2020-10-15,2020,4,1,128
3130,37,NORMAL_0609,1207_263,3,bamboo,1,18550,2020-10-15,2020,4,2,128
3131,37,NORMAL_0609,1207_263,3,bamboo,1,18550,2020-10-15,2020,4,4,128
3132,37,NORMAL_0609,1207_263,3,bamboo,1,18642,2021-01-15,2021,1,1,128
3133,37,NORMAL_0609,1207_263,3,bamboo,1,18642,2021-01-15,2021,1,2,128
3134,37,NORMAL_0609,1207_263,3,bamboo,1,18642,2021-01-15,2021,1,4,128
3135,37,NORMAL_0609,1207_263,3,bamboo,1,18732,2021-04-15,2021,2,1,128
3136,37,NORMAL_0609,1207_263,3,bamboo,1,18732,2021-04-15,2021,2,2,128
3137,37,NORMAL_0609,1207_263,3,bamboo,1,18732,2021-04-15,2021,2,4,128
3138,37,NORMAL_0609,1207_263,3,bamboo,1,18823,2021-07-15,2021,3,1,128
3139,37,NORMAL_0609,1207_263,3,bamboo,1,18823,2021-07-15,2021,3,2,128
3140,37,NORMAL_0609,1207_263,3,bamboo,1,18823,2021-07-15,2021,3,4,128
3141,37,NORMAL_0609,1207_263,3,bamboo,1,18915,2021-10-15,2021,4,1,128
3142,37,NORMAL_0609,1207_263,3,bamboo,1,18915,2021-10-15,2021,4,2,128
3143,37,NORMAL_0609,1207_263,3,bamboo,1,18915,2021-10-15,2021,4,4,128
3144,37,NORMAL_0609,1207_263,3,bamboo,1,19007,2022-01-15,2022,1,1,128
3145,37,NORMAL_0609,1207_263,3,bamboo,1,19007,2022-01-15,2022,1,2,128
3146,37,NORMAL_0609,1207_263,3,bamboo,1,19007,2022-01-15,2022,1,4,128
3147,37,NORMAL_0609,1207_263,3,bamboo,1,19097,2022-04-15,2022,2,1,128
3148,37,NORMAL_0609,1207_263,3,bamboo,1,19097,2022-04-15,2022,2,2,128
3149,37,NORMAL_0609,1207_263,3,bamboo,1,19097,2022-04-15,2022,2,4,128
3150,37,NORMAL_0609,1207_263,3,bamboo,1,19188,2022-07-15,2022,3,1,128
3151,37,NORMAL_0609,1207_263,3,bamboo,1,19188,2022-07-15,2022,3,2,128
3152,37,NORMAL_0609,1207_263,3,bamboo,1,19188,2022-07-15,2022,3,4,128
3153,37,NORMAL_0609,1207_263,3,bamboo,1,19280,2022-10-15,2022,4,1,128
3154,37,NORMAL_0609,1207_263,3,bamboo,1,19280,2022-10-15,2022,4,2,128
3155,37,NORMAL_0609,1207_263,3,bamboo,1,19280,2022-10-15,2022,4,4,128
3156,37,NORMAL_0609,1207_263,3,bamboo,1,19372,2023-01-15,2023,1,1,128
3157,37,NORMAL_0609,1207_263,3,bamboo,1,19372,2023-01-15,2023,1,2,128
3158,37,NORMAL_0609,1207_263,3,bamboo,1,19372,2023-01-15,2023,1,4,128
3159,37,NORMAL_0609,1207_263,3,bamboo,1,19462,2023-04-15,2023,2,1,128
3160,37,NORMAL_0609,1207_263,3,bamboo,1,19462,2023-04-15,2023,2,2,128
3161,37,NORMAL_0609,1207_263,3,bamboo,1,19462,2023-04-15,2023,2,4,128
3162,37,NORMAL_0609,1207_263,3,bamboo,1,19553,2023-07-15,2023,3,1,128
3163,37,NORMAL_0609,1207_263,3,bamboo,1,19553,2023-07-15,2023,3,2,128
3164,37,NORMAL_0609,1207_263,3,bamboo,1,19553,2023-07-15,2023,3,4,128
3165,37,NORMAL_0609,1207_263,3,bamboo,1,19645,2023-10-15,2023,4,1,128
3166,37,NORMAL_0609,1207_263,3,bamboo,1,19645,2023-10-15,2023,4,2,128
3167,37,NORMAL_0609,1207_263,3,bamboo,1,19645,2023-10-15,2023,4,4,128
3168,37,NORMAL_0609,1207_263,3,bamboo,1,19737,2024-01-15,2024,1,1,128
3169,37,NORMAL_0609,1207_263,3,bamboo,1,19737,2024-01-15,2024,1,2,128
3170,37,NORMAL_0609,1207_263,3,bamboo,1,19737,2024-01-15,2024,1,4,128
3171,37,NORMAL_0609,1207_263,3,bamboo,1,19828,2024-04-15,2024,2,1,128
3172,37,NORMAL_0609,1207_263,3,bamboo,1,19828,2024-04-15,2024,2,2,128
3173,37,NORMAL_0609,1207_263,3,bamboo,1,19828,2024-04-15,2024,2,4,128
3174,37,NORMAL_0609,1207_263,3,bamboo,1,19919,2024-07-15,2024,3,1,128
3175,37,NORMAL_0609,1207_263,3,bamboo,1,19919,2024-07-15,2024,3,2,128
3176,37,NORMAL_0609,1207_263,3,bamboo,1,19919,2024-07-15,2024,3,4,128
3177,37,NORMAL_0609,1207_263,3,bamboo,1,20011,2024-10-15,2024,4,1,128
3178,37,NORMAL_0609,1207_263,3,bamboo,1,20011,2024-10-15,2024,4,2,128
3179,37,NORMAL_0609,1207_263,3,bamboo,1,20011,2024-10-15,2024,4,4,128
3180,37,NORMAL_0609,1207_263,3,bamboo,1,20103,2025-01-15,2025,1,1,128
3181,37,NORMAL_0609,1207_263,3,bamboo,1,20103,2025-01-15,2025,1,2,128
3182,37,NORMAL_0609,1207_263,3,bamboo,1,20103,2025-01-15,2025,1,4,128
3183,37,NORMAL_0609,1207_263,3,bamboo,1,20193,2025-04-15,2025,2,1,128
3184,37,NORMAL_0609,1207_263,3,bamboo,1,20193,2025-04-15,2025,2,2,128
3185,37,NORMAL_0609,1207_263,3,bamboo,1,20193,2025-04-15,2025,2,4,128
3186,37,NORMAL_0609,1207_263,3,bamboo,1,20284,2025-07-15,2025,3,1,128
3187,37,NORMAL_0609,1207_263,3,bamboo,1,20284,2025-07-15,2025,3,2,128
3188,37,NORMAL_0609,1207_263,3,bamboo,1,20284,2025-07-15,2025,3,4,128
3189,37,NORMAL_0609,1207_263,3,bamboo,1,20376,2025-10-15,2025,4,1,128
3190,37,NORMAL_0609,1207_263,3,bamboo,1,20376,2025-10-15,2025,4,2,128
3191,37,NORMAL_0609,1207_263,3,bamboo,1,20376,2025-10-15,2025,4,4,128
